Final_ID,Raw_ID,Candidate_ID,Requirement_Text,Predicted_Requirement_Type,Confidence_Score,Probability_Functional_Requirement,Probability_Operability,Probability_Performance,Probability_Security,Probability_Usability,Human_Decision,Hierarchy_ID
219,643,CAND_643,NOTE 1 Those parameters depend on the type of space level of test segment equipment and of the performed at components / subassembly level.,Functional Requirement,0.7445382561226319,0.7445382561226319,0.06344651757857818,0.12968820554576693,0.039077049918403925,0.023249970834619098,Not Reviewed,2
220,646,CAND_646,The following physical properties of space segment equipment shall be determined using tools and techniques that conform to the required accuracy: 1.,Functional Requirement,0.5539108162685663,0.5539108162685663,0.16152667048917763,0.007320066248319729,0.04670638297718558,0.23053606401675086,Not Reviewed,4
221,652,CAND_652,"The space segment equipment shall be in launch configuration, unless this configuration cannot be reproduced on ground.",Functional Requirement,0.7873884803149982,0.7873884803149982,0.12259530168314044,0.029262099737350118,0.02650503764627758,0.034249080618233466,Not Reviewed,4
222,654,CAND_654,The space segment equipment shall be mounted to a test fixture through its normal mounting points.,Functional Requirement,0.7429526418645781,0.7429526418645781,0.14481569618025247,0.01250181120740495,0.04693724422556197,0.05279260652220248,Not Reviewed,4
223,655,CAND_655,"When a centrifuge is used, it shall be ensured that the length of the arm (measured to the geometric centre of the space segment equipment) is at least five times the dimension of the space segment equipment measured along the arm.",Functional Requirement,0.5275082517924087,0.5275082517924087,0.3576123512223644,0.008733345448710253,0.012911463613443886,0.09323458792307279,Not Reviewed,4
224,658,CAND_658,Random vibration tests shall be conducted in launch configuration for all axes.,Functional Requirement,0.6517409721909212,0.6517409721909212,0.11260286055829143,0.032377717911877046,0.09055911343158261,0.11271933590732774,Not Reviewed,4
225,659,CAND_659,The induced cross axis accelerations at the attachment points shall be limited to the maximum test levels specified for the cross axis.,Functional Requirement,0.7360664243917945,0.7360664243917945,0.053654949004495786,0.08321336191021689,0.04385600344473527,0.08320926124875758,Not Reviewed,4
226,660,CAND_660,In order to evaluate the space segment equipment integrity a resonance search shall be performed before and after the random vibration test.,Functional Requirement,0.7648750625511361,0.7648750625511361,0.062193876877964585,0.01816127002185085,0.1241533895822243,0.030616400966824088,Not Reviewed,4
227,661,CAND_661,The success criteria for the resonance search shall be: 1.,Functional Requirement,0.7943306423758549,0.7943306423758549,0.009733082139188401,0.1514468680858949,0.03297234852423261,0.01151705887482907,Not Reviewed,4
228,663,CAND_663,Detailed visual checks shall be carried out when functional tests are not performed.,Functional Requirement,0.632756768903173,0.632756768903173,0.08450970845628467,0.03604407758129088,0.06329331712955696,0.18339612792969445,Not Reviewed,4
229,664,CAND_664,"For space segment equipment which is designed to be re‐flown, the qualification test duration per axis shall be in conformance with Table 5‐2 plus 50 seconds per additional flight.",Performance,0.5220229944246375,0.34871266781353416,0.07732231873472037,0.5220229944246375,0.005997691046391168,0.04594432798071672,Not Reviewed,4
230,666,CAND_666,"Acoustic tests shall be conducted in a reverberating chamber, with the space segment equipment in launch configuration mounted on a test fixture simulating the dynamic flight mounting conditions.",Functional Requirement,0.6024697501611177,0.6024697501611177,0.28295397083487384,0.05465267787912026,0.020424941329401803,0.0394986597954865,Not Reviewed,4
231,668,CAND_668,"solar arrays, antennas; for this type of space segment equipment random vibration testing is not performed.",Functional Requirement,0.7888329753585485,0.7888329753585485,0.10868208817244966,0.01325614337311464,0.04934129239185591,0.039887500704031374,Not Reviewed,4
232,669,CAND_669,The space segment equipment and the test fixture shall be decoupled from chamber floor and wall structure born vibration.,Functional Requirement,0.615970533422253,0.615970533422253,0.32771939028807795,0.013551965386372655,0.02056060891770266,0.022197501985593733,Not Reviewed,4
233,670,CAND_670,In order to evaluate the space segment equipment integrity a low level acoustic run (‐8 dB the qualification level) shall be performed before and after the acoustic qualification run by determining resonant frequencies.,Functional Requirement,0.5992679654797304,0.5992679654797304,0.18166733359293302,0.032811649956730735,0.16119873164117493,0.0250543193294309,Not Reviewed,4
234,673,CAND_673,"For space segment equipment which is designed to be re‐flown, the qualification test duration shall be in conformance with Table 5‐2 plus 50 seconds per additional flight.",Performance,0.5220229944246375,0.34871266781353416,0.07732231873472037,0.5220229944246375,0.005997691046391168,0.04594432798071672,Not Reviewed,4
235,675,CAND_675,Sinusoidal tests shall be conducted in the launch configurations for all axes.,Functional Requirement,0.5888630302643276,0.5888630302643276,0.1496182627893631,0.036158081522615626,0.04390260557121149,0.18145801985248222,Not Reviewed,4
236,676,CAND_676,A resonance search shall be performed before and after the sinusoidal vibration test to determine resonance frequencies to evaluate the space segment equipment integrity.,Functional Requirement,0.7460618714688148,0.7460618714688148,0.07206144471509353,0.024952805670750783,0.10788704204687413,0.04903683609846675,Not Reviewed,4
237,679,CAND_679,Detailed visual checks shall be carried out prior and after test to check for visual damage.,Functional Requirement,0.5312768495450302,0.5312768495450302,0.3528183866445155,0.05086705788254482,0.02406226362945051,0.040975442298459064,Not Reviewed,4
238,680,CAND_680,The induced cross axis excitation shall be monitored to check that the response in the cross axis does not exceed the specification.,Functional Requirement,0.5182772870848924,0.5182772870848924,0.03155364725091958,0.36439474201256866,0.04323977030139359,0.04253455335022584,Not Reviewed,4
239,682,CAND_682,Shock tests shall be conducted in the item under test configuration relevant to the event where the shock is produced.,Functional Requirement,0.754976662750577,0.754976662750577,0.04845597650976251,0.03003675727122242,0.017973829018725455,0.14855677444971266,Not Reviewed,4
240,685,CAND_685,"Equipment powered during the event where the shock is produced, shall be powered during the test.",Functional Requirement,0.8539836323562296,0.8539836323562296,0.0801282441737343,0.02649657642089139,0.01438207780679152,0.025009469242353193,Not Reviewed,4
241,686,CAND_686,The equipment shall be mounted to a fixture using its normal mounting points.,Functional Requirement,0.6338460329478732,0.6338460329478732,0.02532011716684705,0.007586914844479277,0.0834601790239306,0.24978675601686992,Not Reviewed,4
242,687,CAND_687,"The selected test method shall achieve the specified Shock Response Spectrum with a representative transient, comparable in shape and duration to the expected in‐flight shock.",Functional Requirement,0.7259728129934848,0.7259728129934848,0.050356192552734644,0.19417708548493043,0.01309770899646007,0.016396199972390064,Not Reviewed,4
243,689,CAND_689,Detailed visual checks shall be carried out.,Functional Requirement,0.7412842804784728,0.7412842804784728,0.1376651155272812,0.03977226442138615,0.031196614218509455,0.05008172535435037,Not Reviewed,4
244,690,CAND_690,Hardware integrity shall be verified after the test.,Operability,0.4561871892423948,0.20974053442798227,0.4561871892423948,0.05130985031446028,0.25977420562542897,0.02298822038973377,Not Reviewed,4
245,692,CAND_692,The induced cross axis excitation shall be monitored to check that the response in the cross axis do not exceed the specification.,Functional Requirement,0.5182772870848924,0.5182772870848924,0.03155364725091958,0.36439474201256866,0.04323977030139359,0.04253455335022584,Not Reviewed,4
246,694,CAND_694,The homogeneity of the shock around the equipment under test shall be monitored by at least one pair of sensors mounted at opposite corners of the equipment.,Functional Requirement,0.857935675857943,0.857935675857943,0.09943312711017152,0.011550909531303347,0.013778159980730625,0.01730212751985156,Not Reviewed,3
247,696,CAND_696,The measurements of the space segment equipment interface dynamic forces and torques shall be performed.,Operability,0.5130744074935161,0.41550752541622044,0.5130744074935161,0.03284022289983679,0.008125263051855089,0.03045258113857153,Not Reviewed,4
248,697,CAND_697,The space segment equipment shall be configuration similar to the on‐orbit operational conditions.,Functional Requirement,0.5092423776341665,0.5092423776341665,0.4415124454645872,0.01695042589684121,0.015726771950852005,0.016567979053553082,Not Reviewed,4
249,699,CAND_699,The performance parameters shall be measured when subjected to the maximum predicted micro‐vibration environment.,Performance,0.5353932541717836,0.18521887291458622,0.24075243531501914,0.5353932541717836,0.011309335146000105,0.02732610245261105,Not Reviewed,4
250,700,CAND_700,The space segment shall be in its nominal operational configuration similar to the on‐orbit operational conditions.,Operability,0.5991673191315806,0.3283240536552181,0.5991673191315806,0.02207348217921214,0.026368307124549534,0.024066837909439663,Not Reviewed,4
251,702,CAND_702,"Leak tests shall be performed only on sealed or pressurized space segment equipment, sensitive to loss of pressure or vacuum.",Functional Requirement,0.7317255402606027,0.7317255402606027,0.07752636760362801,0.02110160288219732,0.07190765265600489,0.09773883659756695,Not Reviewed,4
252,703,CAND_703,The leak test shall demonstrate the ability of sealed or pressurized space segment equipment to conform to the leak rates stated in the specifications.,Functional Requirement,0.7368333938905502,0.7368333938905502,0.20379550505887906,0.010539882039303599,0.015411074472108082,0.0334201445391591,Not Reviewed,4
253,704,CAND_704,The leak test method employed shall have sensitivity and accuracy consistent with the space segment equipment specified maximum allowable leak rate.,Functional Requirement,0.7372384817141909,0.7372384817141909,0.11302242497755928,0.06972273999913349,0.026535941877114694,0.05348041143200179,Not Reviewed,4
254,705,CAND_705,"The sensitivity of the leak test, in particular, shall be quantitatively less than the minimum leak rate to be detected by a factor of at least two to ensure reliability of measurements.",Security,0.5828817448247815,0.17145523119423997,0.14652177549520232,0.0710243868611643,0.5828817448247815,0.028116861624611765,Not Reviewed,4
255,706,CAND_706,Leak tests shall be performed prior to and following the completion of space segment equipment thermal and mechanical tests.,Functional Requirement,0.6147334572234151,0.6147334572234151,0.23602093542347452,0.01431188400931469,0.021351416130801482,0.11358230721299427,Not Reviewed,4
256,707,CAND_707,Leak tests shall be conducted prior to and following proof pressure tests.,Functional Requirement,0.5831749521042419,0.5831749521042419,0.24062402002030484,0.023117620271105664,0.033913686110566256,0.1191697214937815,Not Reviewed,4
257,708,CAND_708,"When temperature potentially affects the sealing materials or surfaces, an evaluation of the hardware design and operational characteristics shall be performed and, if technically warranted, the leak test conducted at the minimum and maximum qualification or acceptance temperature limits for respectively qualification or acceptance test.",Operability,0.6683099300461064,0.10808560623717026,0.6683099300461064,0.1528038924651959,0.03516419711046306,0.03563637414106453,Not Reviewed,4
